Wall time,Step,Value
1555719440.8906224,5502000,1.0
1555719476.3686643,5508000,0.0
1555719511.837403,5513000,1.0
1555719529.5634518,5516000,7.0
1555719541.4058158,5518000,0.0
1555719611.657588,5529000,2.0
1555719641.2975874,5533000,1.0
1555719699.2830844,5542000,24.0
1555719750.314026,5550000,19.0
1555719782.3477046,5555000,20.0
1555719814.4549446,5560000,4.0
1555719859.2152302,5567000,12.0
1555719893.5970142,5572000,9.0
1555719905.3921187,5574000,0.0
1555719918.321001,5576000,28.0
1555719924.196199,5577000,9.0
1555719982.0912383,5586000,1.0
1555719987.985192,5587000,5.0
1555719993.869941,5588000,14.0
1555720035.324569,5594000,19.0
1555720111.0337682,5606000,6.0
1555720146.721855,5611000,1.0
1555720193.771387,5619000,4.0
1555720210.5879812,5621000,0.0
1555720275.6471505,5631000,0.0
1555720287.4192307,5633000,4.0
1555720382.1222665,5648000,1.0
1555720453.2367225,5659000,0.0
1555720470.066128,5661000,0.0
1555720493.610644,5665000,33.0
1555720505.3990636,5667000,4.0
1555720570.5258083,5677000,5.0
1555720590.795425,5680000,4.0
1555720812.2661023,5714000,11.0
1555720860.1161952,5721000,12.0
1555720877.8346455,5724000,8.0
1555720901.5199053,5728000,3.0
1555720995.9010763,5742000,0.0
1555721067.281338,5753000,17.0
1555721111.197537,5760000,0.0
1555721156.414677,5767000,0.0
1555721220.9334273,5777000,11.0
1555721242.6316934,5780000,5.0
1555721274.8018594,5785000,8.0
1555721307.0957758,5790000,4.0
1555721346.6979837,5796000,4.0
1555721358.560481,5798000,0.0
1555721422.973434,5808000,0.0
1555721428.8750205,5809000,14.0
1555721543.0451667,5826000,0.0
1555721560.7825055,5829000,7.0
1555721607.7171006,5836000,2.0
1555721673.6696253,5846000,2.0
1555721685.5776916,5848000,3.0
1555721765.9962876,5860000,0.0
1555721786.50773,5863000,5.0
1555721798.4034302,5865000,4.0
1555721846.5001078,5872000,0.0
1555721911.1666756,5882000,2.0
1555721962.4670947,5890000,25.0
1555721977.1296768,5892000,2.0
1555721988.9896185,5894000,2.0
1555722006.7896502,5897000,8.0
1555722018.6272917,5899000,16.0
1555722078.9617522,5908000,0.0
1555722145.2534683,5918000,3.0
1555722151.2270973,5919000,0.0
1555722204.2317626,5927000,1.0
1555722216.1749294,5929000,4.0
1555722246.6808243,5933000,1.0
1555722252.6159923,5934000,10.0
1555722378.0727637,5953000,4.0
1555722407.8613904,5958000,2.0
1555722422.5953,5960000,6.0
1555722431.3235555,5961000,2.0
1555722450.344413,5964000,9.0
1555722509.5775251,5973000,1.0
1555722629.2588146,5991000,5.0
1555722695.7788265,6001000,2.0
1555722762.2831032,6011000,0.0
1555722792.1658814,6016000,6.0
1555722818.9263494,6020000,11.0
1555722827.7613292,6021000,0.0
1555722852.8398793,6025000,3.0
1555722894.3209503,6031000,1.0
1555722900.2800007,6032000,0.0
1555722906.218997,6033000,6.0
1555722924.072225,6036000,0.0
1555722941.9634683,6039000,2.0
1555723038.3433936,6053000,2.0
1555723069.372697,6058000,1.0
1555723093.073742,6061000,0.0
1555723201.2590733,6078000,14.0
1555723207.2394533,6079000,0.0
1555723236.8344684,6083000,8.0
1555723267.8133636,6088000,4.0
1555723315.2445292,6095000,0.0
1555723375.8642018,6104000,7.0
1555723387.8201735,6106000,6.0
1555723454.5607884,6116000,6.0
1555723496.2789617,6122000,4.0
1555723508.2976725,6124000,8.0
1555723548.4923394,6130000,14.0
1555723563.5718684,6132000,7.0
1555723575.562484,6134000,12.0
1555723623.6541023,6141000,10.0
1555723654.8521183,6146000,6.0
1555723666.8786738,6148000,8.0
1555723681.8628674,6150000,6.0
1555723690.8445344,6151000,9.0
1555723732.80092,6158000,4.0
1555723787.8499277,6166000,16.0
1555723835.8319647,6173000,14.0
1555723860.97721,6177000,4.0
1555723897.0480037,6182000,41.0
1555723915.1991532,6185000,0.0
1555724024.8745234,6201000,8.0
1555724091.8484645,6211000,1.0
1555724097.8754358,6212000,3.0
1555724109.8808162,6214000,0.0
1555724148.8875406,6220000,9.0
1555724159.1291628,6221000,0.0
1555724189.1994236,6226000,3.0
1555724237.329002,6233000,1.0
1555724268.4565554,6238000,0.0
1555724292.497557,6241000,3.0
1555724316.7499704,6245000,0.0
1555724359.0501902,6251000,0.0
1555724444.6941798,6264000,0.0
1555724494.207763,6271000,2.0
1555724619.4153783,6290000,10.0
1555724754.9510963,6310000,0.0
1555724776.0820718,6313000,6.0
1555724800.1458793,6317000,13.0
1555724806.1810677,6318000,3.0
1555724855.7688513,6325000,4.0
1555724972.2415755,6342000,11.0
1555725046.0637345,6353000,1.0
1555725118.6653912,6364000,0.0
1555725168.2653296,6371000,0.0
1555725204.5014713,6377000,17.0
1555725371.051547,6401000,0.0
1555725524.0039046,6424000,0.0
1555725585.7618442,6433000,11.0
1555725684.2517555,6448000,12.0
1555725690.331387,6449000,2.0
1555725739.9077346,6456000,0.0
1555725767.2503276,6460000,10.0
1555725835.305132,6470000,11.0
1555725856.678399,6473000,3.0
1555725862.7542984,6474000,0.0
1555725930.0849147,6484000,8.0
1555725955.5102522,6488000,24.0
1555726010.4006402,6496000,1.0
1555726016.4956458,6497000,0.0
1555726039.0908465,6500000,8.0
